bucket_id,members,mean_price_per_100g,mean_calories,aisle_id,department_id
8246,1,55.800000000000004,96.0,45,19
8247,1,55.800000000000004,149.0,45,19
8248,1,55.800000000000004,116.0,45,19
8249,1,55.800000000000004,150.0,45,19
8250,1,55.800000000000004,153.0,45,19
8251,1,55.800000000000004,158.0,45,19
8252,1,33.52,148.0,125,19
8253,1,100.0,87.0,103,19
8254,1,74.83333333333334,145.0,90,7
8255,1,100.0,156.0,100,21
8256,1,69.80000000000001,150.0,71,16
8257,1,48.87916666666666,154.0,105,13
8258,1,74.9,149.0,3,19
8259,1,100.0,119.0,84,16
8260,1,97.0,137.0,121,14
8261,1,97.0,139.0,121,14
8262,1,94.75,113.0,8,3
8263,1,74.9,153.0,3,19
8264,1,74.83333333333334,153.0,93,3
8265,1,74.9,157.0,3,19
8266,1,87.44999999999999,144.0,61,19
8267,1,87.44999999999999,149.0,61,19
8268,1,100.0,141.0,61,19
8269,1,74.9,145.0,3,19
8270,1,74.9,149.0,3,19
8271,1,87.44999999999999,153.0,61,19
8272,1,100.0,150.0,100,21
8273,1,87.44999999999999,111.0,61,19
8274,1,74.9,151.0,3,19
8275,1,74.9,145.0,3,19
8276,1,87.44999999999999,151.0,61,19
8277,1,58.166666666666664,155.0,37,1
8278,1,74.9,150.0,3,19
8279,2,74.9,147.0,3,19
8280,1,74.9,147.0,3,19
8281,1,74.9,154.0,3,19
8282,1,74.9,153.0,3,19
8283,1,94.75,156.0,8,3
8284,1,94.75,158.0,8,3
8285,1,58.166666666666664,153.0,37,1
8286,1,58.166666666666664,144.0,37,1
8287,1,91.03571428571428,5.0,53,16
8288,1,64.33333333333333,147.0,58,1
8289,1,87.44999999999999,154.0,61,19
8290,1,87.44999999999999,146.0,61,19
8291,1,87.44999999999999,158.0,61,19
8292,1,100.0,145.0,100,21
8293,1,48.87916666666666,152.0,105,13
8294,1,48.87916666666666,153.0,105,13
8295,1,48.87916666666666,146.0,105,13
8296,1,48.87916666666666,151.0,105,13
8297,1,100.0,142.0,119,1
8298,1,87.44999999999999,154.0,61,19
8299,1,87.44999999999999,156.0,61,19
8300,1,94.75,147.0,8,3
8301,1,5.544444444444444,147.0,48,14
8302,1,74.9,142.0,3,19
8303,1,74.9,149.0,3,19
8304,1,100.0,143.0,100,21
8305,1,87.44999999999999,142.0,61,19
8306,1,58.166666666666664,149.0,37,1
8307,1,58.166666666666664,141.0,37,1
8308,2,74.9,149.5,3,19
8309,1,74.9,158.0,3,19
8310,1,29.799999999999997,152.0,57,14
8311,1,94.75,158.0,8,3
8312,1,58.166666666666664,152.0,37,1
8313,1,87.44999999999999,149.0,61,19
8314,1,87.44999999999999,145.0,61,19
8315,1,87.44999999999999,153.0,61,19
8316,1,87.44999999999999,143.0,61,19
8317,1,87.44999999999999,145.0,61,19
8318,1,74.83333333333334,152.0,93,3
8319,1,58.166666666666664,150.0,37,1
8320,1,100.0,146.0,52,1
8321,1,48.87916666666666,105.0,105,13
8322,1,48.87916666666666,148.0,105,13
8323,1,74.83333333333334,142.0,93,3
8324,1,100.0,145.0,100,21
8325,1,55.800000000000004,153.0,45,19
8326,1,100.0,142.0,52,1
8327,1,74.9,155.0,3,19
8328,1,74.9,144.0,3,19
8329,1,94.75,96.0,8,3
8330,1,74.9,155.0,3,19
8331,1,48.87916666666666,155.0,105,13
8332,1,87.44999999999999,155.0,61,19
8333,1,58.166666666666664,157.0,37,1
8334,1,48.87916666666666,146.0,105,13
8335,1,100.0,154.0,52,1
8336,1,58.166666666666664,149.0,37,1
8337,1,100.0,143.0,17,13
8338,1,58.166666666666664,150.0,37,1
8339,1,87.44999999999999,156.0,61,19
8340,1,74.83333333333334,159.0,93,3
8341,1,87.44999999999999,153.0,61,19
8342,1,94.75,142.0,8,3
8343,1,64.33333333333333,155.0,58,1
8344,1,48.87916666666666,155.0,105,13
8345,1,87.44999999999999,156.0,61,19
8346,1,87.44999999999999,148.0,61,19
8347,1,55.800000000000004,152.0,45,19
8348,1,5.544444444444444,159.0,48,14
8349,2,74.9,151.0,3,19
8350,1,87.44999999999999,153.0,61,19
8351,1,9.79,146.0,65,11
8352,1,64.14285714285714,127.0,91,16
8353,1,74.9,153.0,3,19
8354,1,87.44999999999999,158.0,61,19
8355,1,55.800000000000004,148.0,45,19
8356,1,74.9,145.0,3,19
8357,1,64.14285714285714,113.0,91,16
8358,1,74.9,155.0,3,19
8359,1,74.9,158.0,3,19
8360,1,54.375,141.0,98,7
8361,1,55.800000000000004,159.0,45,19
8362,1,87.44999999999999,145.0,61,19
8363,1,48.87916666666666,151.0,105,13
8364,1,58.166666666666664,149.0,37,1
8365,1,87.44999999999999,154.0,61,19
8366,1,87.44999999999999,148.0,61,19
8367,1,58.166666666666664,101.0,37,1
8368,1,87.44999999999999,149.0,61,19
8369,1,87.44999999999999,150.0,61,19
8370,1,87.25,147.0,33,6
8371,1,100.0,159.0,100,21
8372,1,100.0,149.0,6,2
8373,1,87.25,150.0,33,6
8374,1,58.166666666666664,158.0,37,1
8375,1,74.9,156.0,3,19
8376,1,94.75,149.0,8,3
8377,1,94.75,153.0,8,3
8378,1,87.44999999999999,154.0,61,19
8379,1,87.44999999999999,154.0,61,19
8380,1,100.0,69.0,100,21
8381,1,87.44999999999999,153.0,61,19
8382,1,87.44999999999999,142.0,61,19
8383,1,74.83333333333334,150.0,93,3
8384,1,74.83333333333334,154.0,93,3
8385,1,58.166666666666664,153.0,37,1
8386,1,49.800000000000004,201.0,78,19
8387,1,49.57386363636364,104.0,88,13
8388,1,94.75,145.0,8,3
8389,1,94.75,155.0,8,3
8390,1,87.44999999999999,157.0,61,19
8391,2,58.166666666666664,147.5,37,1
8392,1,96.5,151.0,97,13
8393,1,96.5,153.0,97,13
8394,1,29.799999999999997,144.0,57,14
8395,1,74.9,146.0,3,19
8396,1,87.44999999999999,148.0,61,19
8397,1,74.9,149.0,3,19
8398,1,74.9,151.0,3,19
8399,1,74.9,153.0,3,19
8400,1,100.0,148.0,119,1
8401,1,100.0,144.0,84,16
8402,1,87.44999999999999,141.0,61,19
8403,1,71.8125,2.0,94,7
8404,1,94.75,144.0,8,3
8405,1,87.44999999999999,152.0,61,19
8406,1,9.79,72.0,65,11
8407,1,74.9,159.0,3,19
8408,1,74.9,152.0,3,19
8409,1,2.117019230769231,153.0,47,11
8410,1,74.9,148.0,3,19
8411,1,74.9,147.0,3,19
8412,1,55.800000000000004,157.0,45,19
8413,1,55.800000000000004,153.0,45,19
8414,1,94.75,157.0,8,3
8415,1,94.75,155.0,8,3
8416,1,100.0,148.0,100,21
8417,1,100.0,142.0,103,19
8418,2,9.79,148.0,65,11
8419,1,55.800000000000004,151.0,45,19
8420,1,58.166666666666664,124.0,37,1
8421,1,100.0,119.0,84,16
8422,1,74.83333333333334,116.0,90,7
8423,1,9.79,154.0,65,11
8424,1,96.5,141.0,97,13
8425,1,100.0,152.0,103,19
8426,1,94.75,159.0,8,3
8427,1,94.75,154.0,8,3
8428,1,96.5,148.0,97,13
8429,1,48.87916666666666,152.0,105,13
8430,1,58.166666666666664,152.0,37,1
8431,1,58.166666666666664,155.0,37,1
8432,1,69.80000000000001,156.0,71,16
8433,1,55.800000000000004,150.0,45,19
8434,1,58.166666666666664,153.0,37,1
8435,1,58.166666666666664,155.0,37,1
8436,1,100.0,148.0,100,21
8437,1,48.87916666666666,144.0,105,13
8438,1,87.44999999999999,149.0,61,19
8439,1,94.75,151.0,8,3
8440,1,100.0,156.0,100,21
8441,2,74.9,147.5,3,19
8442,1,58.166666666666664,148.0,37,1
8443,1,58.166666666666664,155.0,37,1
8444,1,48.87916666666666,150.0,105,13
8445,1,100.0,141.0,119,1
8446,1,69.80000000000001,148.0,71,16
8447,1,69.80000000000001,145.0,71,16
8448,1,100.0,152.0,119,1
8449,1,100.0,147.0,103,19
8450,1,87.44999999999999,157.0,61,19
8451,1,87.44999999999999,146.0,61,19
8452,1,87.44999999999999,154.0,61,19
8453,1,58.166666666666664,150.0,37,1
8454,1,74.9,155.0,3,19
8455,1,29.799999999999997,145.0,57,14
8456,1,2.117019230769231,158.0,47,11
8457,1,55.800000000000004,158.0,45,19
8458,1,49.57386363636364,95.0,88,13
8459,1,49.57386363636364,95.0,88,13
8460,1,87.44999999999999,143.0,61,19
8461,1,87.44999999999999,141.0,61,19
8462,1,58.166666666666664,148.0,37,1
8463,1,64.14285714285714,144.0,91,16
8464,1,69.80000000000001,151.0,71,16
8465,1,49.57386363636364,146.0,88,13
8466,1,74.9,155.0,3,19
8467,1,64.14285714285714,144.0,91,16
8468,1,58.166666666666664,156.0,37,1
8469,1,58.166666666666664,157.0,37,1
8470,1,58.166666666666664,154.0,37,1
8471,1,74.83333333333334,147.0,93,3
8472,1,100.0,148.0,119,1
8473,1,58.166666666666664,144.0,37,1
8474,1,58.166666666666664,147.0,37,1
8475,1,48.87916666666666,144.0,105,13
8476,1,96.5,158.0,97,13
8477,1,97.0,149.0,121,14
8478,1,82.45833333333334,25.0,50,19
8479,1,58.166666666666664,142.0,37,1
8480,1,100.0,146.0,100,21
8481,1,55.800000000000004,146.0,45,19
8482,1,55.800000000000004,154.0,45,19
8483,1,48.87916666666666,145.0,105,13
8484,1,74.83333333333334,156.0,93,3
8485,1,100.0,150.0,100,21
8486,1,87.44999999999999,154.0,61,19
8487,1,58.166666666666664,157.0,37,1
8488,1,100.0,120.0,84,16
8489,1,100.0,118.0,84,16
8490,1,87.44999999999999,153.0,61,19
8491,1,87.44999999999999,154.0,61,19
8492,1,58.166666666666664,145.0,37,1
8493,1,58.166666666666664,146.0,37,1
8494,1,58.166666666666664,148.0,37,1
8495,1,74.83333333333334,148.0,90,7
8496,1,74.83333333333334,123.0,90,7
8497,1,58.166666666666664,144.0,37,1
8498,1,55.800000000000004,143.0,45,19
8499,1,100.0,125.0,84,16
8500,1,100.0,126.0,84,16
8501,1,100.0,122.0,84,16
8502,1,58.166666666666664,122.0,37,1
8503,1,87.44999999999999,145.0,61,19
8504,1,58.166666666666664,156.0,37,1
8505,1,74.9,153.0,3,19
8506,1,97.16666666666667,155.0,31,7
8507,1,100.0,141.0,100,21
8508,1,74.9,147.0,3,19
8509,1,74.9,141.0,3,19
8510,1,87.44999999999999,146.0,61,19
8511,1,74.9,155.0,3,19
8512,1,52.526315789473685,147.0,115,7
8513,1,58.166666666666664,142.0,37,1
8514,1,87.44999999999999,144.0,61,19
8515,1,74.9,151.0,3,19
8516,1,71.8125,2.0,94,7
8517,1,94.75,149.0,8,3
8518,1,100.0,5.0,26,7
8519,1,74.83333333333334,158.0,90,7
8520,1,58.166666666666664,159.0,37,1
8521,1,87.44999999999999,149.0,61,19
8522,1,94.75,149.0,8,3
8523,1,58.166666666666664,153.0,37,1
8524,1,64.33333333333333,156.0,58,1
8525,1,58.166666666666664,150.0,37,1
8526,1,58.166666666666664,142.0,37,1
8527,1,58.166666666666664,149.0,37,1
8528,1,97.0,151.0,121,14
8529,1,74.9,148.0,3,19
8530,2,74.9,98.0,3,19
8531,1,74.9,98.0,3,19
8532,1,74.9,96.0,3,19
8533,1,74.9,101.0,3,19
8534,1,74.9,96.0,3,19
8535,1,74.9,106.0,3,19
8536,1,74.9,105.0,3,19
8537,1,74.9,98.0,3,19
8538,1,74.9,100.0,3,19
8539,1,74.9,104.0,3,19
8540,1,58.166666666666664,102.0,37,1
8541,1,58.166666666666664,104.0,37,1
8542,2,58.166666666666664,96.5,37,1
8543,1,58.166666666666664,103.0,37,1
8544,1,58.166666666666664,105.0,37,1
8545,1,87.44999999999999,98.0,61,19
8546,1,9.79,103.0,65,11
8547,1,9.79,104.0,65,11
8548,1,9.79,98.0,65,11
8549,1,9.79,96.0,65,11
8550,1,100.0,101.0,100,21
8551,1,74.9,157.0,3,19
8552,1,74.9,144.0,3,19
8553,1,58.166666666666664,142.0,37,1
8554,1,100.0,144.0,100,21
8555,1,58.166666666666664,149.0,37,1
8556,2,74.9,143.5,3,19
8557,1,74.83333333333334,149.0,90,7
8558,1,94.75,152.0,8,3
8559,1,9.79,152.0,65,11
8560,1,9.79,144.0,65,11
8561,1,74.83333333333334,142.0,90,7
8562,1,58.166666666666664,150.0,37,1
8563,1,55.800000000000004,158.0,45,19
8564,1,9.79,151.0,65,11
8565,1,9.79,150.0,65,11
8566,1,97.16666666666667,142.0,31,7
8567,1,9.79,141.0,65,11
8568,2,97.16666666666667,146.0,31,7
8569,1,71.8125,2.0,94,7
8570,1,69.80000000000001,153.0,71,16
8571,1,69.80000000000001,153.0,71,16
8572,1,100.0,159.0,100,21
8573,1,100.0,114.0,84,16
8574,1,58.166666666666664,157.0,37,1
8575,1,87.44999999999999,103.0,61,19
8576,1,49.800000000000004,212.0,78,19
8577,1,87.44999999999999,141.0,61,19
8578,1,74.9,154.0,3,19
8579,1,9.79,145.0,65,11
8580,1,74.9,146.0,3,19
8581,1,58.166666666666664,150.0,37,1
8582,1,87.44999999999999,157.0,61,19
8583,1,100.0,95.0,103,19
8584,1,74.9,159.0,3,19
8585,1,55.800000000000004,149.0,45,19
8586,1,87.44999999999999,149.0,61,19
8587,1,33.52,143.0,125,19
8588,1,100.0,142.0,17,13
8589,1,100.0,142.0,103,19
8590,1,49.57386363636364,98.0,88,13
8591,1,100.0,145.0,119,1
8592,1,2.117019230769231,149.0,47,11
8593,1,49.800000000000004,157.0,78,19
8594,1,87.44999999999999,148.0,61,19
8595,1,87.44999999999999,149.0,61,19
8596,1,87.44999999999999,143.0,61,19
8597,1,58.166666666666664,144.0,37,1
8598,1,64.14285714285714,147.0,91,16
8599,1,64.14285714285714,120.0,91,16
8600,1,64.14285714285714,116.0,91,16
8601,1,64.14285714285714,147.0,91,16
8602,1,49.57386363636364,151.0,88,13
8603,1,49.57386363636364,152.0,88,13
8604,2,55.800000000000004,153.0,45,19
8605,1,55.800000000000004,143.0,45,19
8606,1,35.8,144.0,27,5
8607,1,74.9,146.0,3,19
8608,1,55.800000000000004,154.0,45,19
8609,1,100.0,106.0,119,1
8610,1,74.9,152.0,3,19
8611,1,48.87916666666666,144.0,105,13
8612,1,100.0,142.0,103,19
8613,1,87.44999999999999,154.0,61,19
8614,1,58.166666666666664,149.0,37,1
8615,1,97.0,158.0,121,14
8616,1,55.800000000000004,149.0,45,19
8617,1,48.87916666666666,143.0,105,13
8618,1,94.75,142.0,8,3
8619,1,58.166666666666664,143.0,37,1
8620,1,58.166666666666664,143.0,37,1
8621,1,55.800000000000004,145.0,45,19
8622,1,33.52,148.0,125,19
8623,1,100.0,155.0,100,21
8624,1,58.166666666666664,142.0,37,1
8625,1,69.80000000000001,149.0,71,16
8626,1,69.80000000000001,142.0,71,16
8627,1,58.166666666666664,150.0,37,1
8628,1,87.44999999999999,145.0,61,19
8629,1,55.800000000000004,143.0,45,19
8630,1,58.166666666666664,153.0,37,1
8631,1,9.79,155.0,65,11
8632,1,9.79,144.0,65,11
8633,1,96.5,150.0,97,13
8634,1,87.44999999999999,107.0,61,19
8635,1,58.166666666666664,146.0,37,1
8636,1,82.45833333333334,148.0,50,19
8637,1,55.800000000000004,114.0,45,19
8638,1,58.166666666666664,158.0,37,1
8639,1,100.0,153.0,17,13
8640,1,55.800000000000004,142.0,45,19
8641,1,55.800000000000004,151.0,45,19
8642,1,87.44999999999999,157.0,61,19
8643,1,74.9,144.0,3,19
8644,1,55.800000000000004,143.0,45,19
8645,1,87.44999999999999,149.0,61,19
8646,1,87.44999999999999,155.0,61,19
8647,1,88.77777777777777,241.0,40,8
8648,2,88.77777777777777,159.0,40,8
8649,1,88.77777777777777,120.0,40,8
8650,1,88.77777777777777,120.0,40,8
8651,1,88.77777777777777,231.0,40,8
8652,1,100.0,120.0,41,8
8653,1,88.77777777777777,238.0,40,8
8654,1,100.0,120.0,41,8
8655,1,87.25,120.0,33,6
8656,1,82.45833333333334,120.0,50,19
8657,1,82.45833333333334,149.0,50,19
8658,1,87.44999999999999,155.0,61,19
8659,1,100.0,120.0,54,17
8660,1,34.900000000000006,109.0,54,17
8661,1,100.0,113.0,54,17
8662,1,100.0,115.0,54,17
8663,1,100.0,120.0,54,17
8664,1,18.625,120.0,54,17
8665,1,69.80000000000001,120.0,1,20
8666,1,88.77777777777777,120.0,40,8
8667,1,88.77777777777777,120.0,40,8
8668,1,83.0,120.0,123,4
8669,1,83.0,26.0,123,4
8670,1,73.94999999999999,26.0,116,1
8671,1,73.94999999999999,120.0,116,1
8672,1,83.0,120.0,123,4
8673,1,69.80000000000001,161.0,1,20
8674,1,88.77777777777777,165.0,40,8
8675,1,88.77777777777777,26.0,40,8
8676,1,88.77777777777777,224.0,40,8
8677,1,73.94999999999999,26.0,116,1
8678,1,92.15625,120.0,110,13
8679,1,69.80000000000001,154.0,35,12
8680,1,100.0,155.0,13,20
8681,1,88.77777777777777,168.0,40,8
8682,1,83.0,108.0,123,4
8683,1,100.0,120.0,104,13
8684,1,73.94999999999999,120.0,116,1
8685,1,69.80000000000001,120.0,95,15
8686,1,73.94999999999999,120.0,116,1
8687,1,73.94999999999999,24.0,116,1
8688,1,73.94999999999999,120.0,116,1
8689,1,100.0,120.0,104,13
8690,1,87.41666666666667,120.0,81,15
8691,1,87.41666666666667,0.0,81,15
8692,1,83.0,0.0,123,4
8693,1,92.15625,120.0,110,13
8694,1,83.0,157.0,123,4
8695,1,100.0,120.0,30,6
8696,1,62.416666666666664,120.0,96,20
8697,1,83.0,24.0,123,4
8698,1,83.0,100.0,123,4
8699,1,83.0,159.0,123,4
8700,1,100.0,120.0,17,13
8701,1,100.0,120.0,104,13
8702,1,83.0,120.0,123,4
8703,1,92.15625,120.0,110,13
8704,1,6.303333333333334,120.0,117,19
8705,1,92.15625,120.0,110,13
8706,1,83.0,120.0,123,4
8707,1,69.80000000000001,142.0,1,20
8708,1,100.0,25.0,89,13
8709,1,83.0,26.0,123,4
8710,1,83.0,120.0,123,4
8711,1,69.80000000000001,25.0,1,20
8712,1,73.94999999999999,25.0,116,1
8713,1,69.80000000000001,110.0,129,1
8714,1,73.94999999999999,25.0,116,1
8715,1,87.41666666666667,21.0,81,15
8716,1,6.303333333333334,120.0,117,19
8717,1,100.0,120.0,10,17
8718,1,62.416666666666664,120.0,96,20
8719,1,100.0,120.0,52,1
8720,1,69.80000000000001,120.0,14,20
8721,1,62.416666666666664,120.0,96,20
8722,1,97.875,202.0,106,12
8723,1,89.91666666666666,220.0,34,1
8724,1,69.80000000000001,120.0,14,20
8725,1,69.80000000000001,120.0,14,20
8726,1,62.416666666666664,120.0,96,20
8727,1,100.0,120.0,66,6
8728,1,100.0,120.0,66,6
8729,1,100.0,120.0,66,6
8730,1,100.0,120.0,66,6
8731,1,100.0,120.0,66,6
8732,1,100.0,120.0,4,9
8733,1,100.0,120.0,66,6
8734,1,35.8,120.0,27,5
8735,1,97.0,120.0,121,14
8736,1,55.800000000000004,101.0,45,19
8737,1,100.0,120.0,10,17
8738,1,2.117019230769231,120.0,47,11
8739,1,100.0,120.0,100,21
8740,1,69.80000000000001,120.0,95,15
8741,1,58.166666666666664,200.0,37,1
8742,1,69.80000000000001,120.0,122,12
8743,1,100.0,5.0,26,7
8744,1,100.0,115.0,89,13
8745,1,69.80000000000001,120.0,95,15
8746,1,69.80000000000001,0.0,95,15
8747,1,69.80000000000001,120.0,95,15
8748,2,69.80000000000001,0.0,95,15
8749,1,69.80000000000001,0.0,95,15
8750,1,69.80000000000001,0.0,95,15
8751,1,69.80000000000001,120.0,95,15
8752,1,69.80000000000001,0.0,95,15
8753,1,69.80000000000001,120.0,95,15
8754,1,69.80000000000001,120.0,95,15
8755,1,69.80000000000001,0.0,95,15
8756,1,69.80000000000001,120.0,95,15
8757,1,69.80000000000001,0.0,95,15
8758,1,69.80000000000001,120.0,95,15
8759,1,11.99,120.0,99,15
8760,1,69.80000000000001,120.0,95,15
8761,2,69.80000000000001,0.0,95,15
8762,1,69.80000000000001,0.0,95,15
8763,1,11.99,120.0,99,15
8764,1,67.78571428571429,23.0,9,9
8765,1,11.99,100.0,99,15
8766,1,11.99,120.0,99,15
8767,2,21.461538461538463,110.5,69,15
8768,1,21.461538461538463,222.0,69,15
8769,1,62.25000000000001,218.0,59,15
8770,1,88.77777777777777,228.0,40,8
8771,1,21.461538461538463,238.0,69,15
8772,1,88.77777777777777,223.0,40,8
8773,1,21.461538461538463,109.0,69,15
8774,1,100.0,216.0,92,18
8775,1,100.0,143.0,89,13
8776,1,100.0,113.0,89,13
8777,1,100.0,110.0,89,13
8778,1,11.49,120.0,99,15
8779,1,21.461538461538463,112.0,69,15
8780,1,100.0,162.0,41,8
8781,1,69.80000000000001,152.0,1,20
8782,1,21.461538461538463,150.0,69,15
8783,1,100.0,105.0,100,21
8784,1,87.44999999999999,148.0,61,19
8785,1,74.83333333333334,144.0,93,3
8786,1,87.44999999999999,145.0,61,19
8787,1,21.461538461538463,170.0,69,15
8788,1,41.5625,120.0,67,20
8789,1,87.44999999999999,164.0,61,19
8790,1,100.0,22.0,100,21
8791,1,21.461538461538463,154.0,69,15
8792,1,100.0,120.0,89,13
8793,1,67.78571428571429,181.0,9,9
8794,1,67.78571428571429,92.0,9,9
8795,1,67.78571428571429,22.0,9,9
8796,1,67.78571428571429,22.0,9,9
8797,1,62.416666666666664,93.0,72,13
8798,1,83.0,120.0,123,4
8799,1,21.461538461538463,155.0,69,15
8800,1,41.5625,120.0,67,20
8801,1,21.461538461538463,238.0,69,15
8802,1,21.461538461538463,234.0,69,15
8803,1,21.461538461538463,152.0,69,15
8804,1,21.461538461538463,114.0,69,15
8805,1,21.461538461538463,221.0,69,15
8806,1,34.3125,120.0,51,13
8807,1,11.99,120.0,99,15
8808,1,21.461538461538463,156.0,69,15
8809,1,21.461538461538463,153.0,69,15
8810,1,21.461538461538463,158.0,69,15
8811,1,67.78571428571429,187.0,9,9
8812,1,34.3125,120.0,51,13
8813,1,34.3125,120.0,51,13
8814,1,58.166666666666664,201.0,37,1
8815,1,21.461538461538463,113.0,69,15
8816,1,21.461538461538463,120.0,69,15
8817,1,62.25000000000001,120.0,59,15
8818,1,74.9,103.0,3,19
8819,1,74.9,98.0,3,19
8820,1,49.57386363636364,96.0,88,13
8821,1,49.57386363636364,103.0,88,13
8822,1,21.461538461538463,111.0,69,15
8823,1,21.461538461538463,163.0,69,15
8824,1,67.78571428571429,199.0,9,9
8825,1,34.3125,120.0,51,13
8826,1,34.3125,120.0,51,13
8827,1,21.461538461538463,107.0,69,15
8828,1,21.461538461538463,113.0,69,15
8829,1,49.57386363636364,103.0,88,13
8830,1,21.461538461538463,153.0,69,15
8831,1,21.461538461538463,161.0,69,15
8832,1,21.461538461538463,21.0,69,15
8833,1,67.78571428571429,21.0,9,9
8834,1,21.461538461538463,23.0,69,15
8835,1,67.78571428571429,23.0,9,9
8836,1,67.78571428571429,179.0,9,9
8837,1,100.0,137.0,41,8
8838,1,62.25000000000001,120.0,59,15
8839,1,62.25000000000001,120.0,59,15
8840,1,87.25,120.0,36,16
8841,1,58.166666666666664,211.0,37,1
8842,1,52.28571428571429,159.0,107,19
8843,1,100.0,120.0,119,1
8844,1,100.0,120.0,76,6
8845,1,100.0,120.0,76,6
8846,1,100.0,105.0,21,16
8847,1,100.0,111.0,21,16
8848,1,19.88888888888889,120.0,112,3
8849,1,19.88888888888889,120.0,112,3
8850,1,19.88888888888889,105.0,112,3
8851,1,19.88888888888889,120.0,112,3
8852,1,94.75,110.0,8,3
8853,1,58.166666666666664,120.0,43,3
8854,1,19.88888888888889,120.0,112,3
8855,1,54.375,120.0,98,7
8856,1,49.57386363636364,96.0,88,13
8857,1,73.25,120.0,19,13
8858,1,100.0,120.0,6,2
8859,1,35.8,120.0,27,5
8860,1,100.0,120.0,104,13
8861,1,100.0,158.0,89,13
8862,1,100.0,115.0,100,21
8863,1,41.5625,120.0,67,20
8864,1,34.3125,120.0,51,13
8865,1,100.0,120.0,104,13
8866,1,100.0,152.0,38,1
8867,1,100.0,120.0,89,13
8868,1,100.0,120.0,89,13
8869,1,25.68125,206.0,63,9
8870,1,34.3125,120.0,51,13
8871,1,69.80000000000001,120.0,16,4
8872,1,100.0,120.0,89,13
8873,1,62.416666666666664,120.0,72,13
8874,1,87.25,105.0,2,16
8875,1,1.245,120.0,70,11
8876,1,20.575757575757574,120.0,60,17
8877,1,100.0,120.0,52,1
8878,1,74.9,120.0,3,19
8879,1,100.0,120.0,52,1
8880,1,48.87916666666666,120.0,105,13
8881,1,91.03571428571428,115.0,53,16
8882,1,48.87916666666666,106.0,105,13
8883,1,48.87916666666666,120.0,105,13
8884,1,44.97849462365591,120.0,20,11
8885,1,100.0,120.0,104,13
8886,1,97.16666666666667,0.0,31,7
8887,1,49.800000000000004,120.0,130,14
8888,1,49.800000000000004,120.0,130,14
8889,1,6.303333333333334,120.0,117,19
8890,1,82.45833333333334,99.0,50,19
8891,1,82.45833333333334,94.0,50,19
8892,1,11.99,101.0,99,15
8893,1,11.99,93.0,99,15
8894,1,71.8125,99.0,94,7
8895,1,55.800000000000004,95.0,45,19
8896,1,11.99,120.0,99,15
8897,1,11.99,120.0,99,15
8898,1,94.75,120.0,8,3
8899,1,52.28571428571429,100.0,107,19
8900,1,71.8125,2.0,94,7
8901,1,19.88888888888889,108.0,112,3
8902,1,5.544444444444444,120.0,48,14
8903,1,87.44999999999999,115.0,61,19
8904,1,100.0,108.0,119,1
8905,1,87.44999999999999,103.0,61,19
8906,1,74.9,116.0,3,19
8907,1,4.640000000000001,116.0,120,16
8908,1,87.44999999999999,112.0,61,19
8909,1,58.166666666666664,114.0,37,1
8910,1,87.25,100.0,36,16
8911,1,97.16666666666667,5.0,31,7
8912,1,2.052837573385519,120.0,132,11
8913,1,97.0,134.0,121,14
8914,1,97.0,120.0,121,14
8915,1,62.49078341013825,139.0,85,17
8916,1,96.5,157.0,97,13
8917,1,100.0,5.0,100,21
8918,1,97.0,120.0,121,14
8919,1,82.45833333333334,101.0,50,19
8920,1,97.0,136.0,121,14
8921,1,82.45833333333334,120.0,50,19
8922,1,49.800000000000004,120.0,78,19
8923,1,64.33333333333333,106.0,58,1
8924,1,100.0,5.0,26,7
8925,1,100.0,120.0,26,7
8926,1,49.800000000000004,193.0,78,19
8927,1,100.0,120.0,52,1
8928,1,100.0,120.0,100,21
8929,1,100.0,120.0,52,1
8930,1,100.0,120.0,100,21
8931,1,100.0,151.0,100,21
8932,1,49.800000000000004,120.0,78,19
8933,1,87.44999999999999,120.0,61,19
8934,1,29.799999999999997,120.0,57,14
8935,1,74.9,120.0,3,19
8936,1,74.83333333333334,120.0,93,3
8937,1,58.166666666666664,206.0,37,1
8938,1,96.5,120.0,97,13
8939,1,71.8125,2.0,94,7
8940,1,62.26375,120.0,46,19
8941,1,97.0,136.0,121,14
8942,1,100.0,120.0,100,21
8943,1,97.0,120.0,121,14
8944,1,100.0,120.0,100,21
8945,1,87.44999999999999,120.0,61,19
8946,1,100.0,113.0,119,1
8947,1,49.800000000000004,113.0,78,19
8948,1,74.83333333333334,116.0,93,3
8949,1,74.83333333333334,107.0,93,3
8950,1,19.88888888888889,114.0,112,3
8951,1,74.83333333333334,120.0,93,3
8952,1,74.83333333333334,120.0,93,3
8953,1,19.88888888888889,115.0,112,3
8954,1,29.799999999999997,120.0,57,14
8955,1,74.83333333333334,107.0,93,3
8956,1,74.9,120.0,3,19
8957,1,69.80000000000001,193.0,71,16
8958,1,19.88888888888889,105.0,112,3
8959,1,97.0,147.0,121,14
8960,1,74.83333333333334,112.0,93,3
8961,1,74.83333333333334,112.0,93,3
8962,1,49.57386363636364,99.0,88,13
8963,1,69.80000000000001,200.0,71,16
8964,1,74.9,105.0,3,19
8965,1,48.87916666666666,115.0,105,13
8966,1,74.9,115.0,3,19
8967,1,100.0,110.0,100,21
